Title,IMDb Rating,Year,Certificates,Director,Star Cast,Duration (minutes),Star Cast Lower,Star Cast List,Star Cast List Clean,Genres,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Reality-TV,Romance,Sci-Fi,Sport,Thriller,Western
atlantis: the lost empire,0.5357142857142859,0.7777777777777778,PG,gary trousdale,Michael J. Fox,0.18081180811808117,michael j. fox,['michael j. fox'],['michael j. fox'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my neighbor totoro,0.75,0.6574074074074074,G,hayao miyazaki,Hitoshi Takagi,0.14760147601476015,hitoshi takagi,['hitoshi takagi'],['hitoshi takagi'],"['Animation', 'Comedy', 'Family']",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rio,0.5357142857142859,0.8703703703703703,G,carlos saldanha,Jesse Eisenberg,0.18450184501845018,jesse eisenberg,['jesse eisenberg'],['jesse eisenberg'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
night at the museum: battle of the smithsonian,0.3750000000000001,0.8518518518518519,PG,shawn levy,Ben Stiller,0.21771217712177124,ben stiller,['ben stiller'],['ben stiller'],"['Adventure', 'Comedy', 'Family']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tarzan,0.6071428571428572,0.7592592592592593,G,chris buck,Tony Goldwyn,0.15498154981549817,tony goldwyn,['tony goldwyn'],['tony goldwyn'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raya and the last dragon,0.6071428571428572,0.962962962962963,PG,don hall,Kelly Marie Tran,0.22509225092250923,kelly marie tran,['kelly marie tran'],['kelly marie tran'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frozen ii,0.5178571428571429,0.9444444444444444,PG,chris buck,Kristen Bell,0.21033210332103322,kristen bell,['kristen bell'],['kristen bell'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madagascar,0.5357142857142859,0.8148148148148148,PG,eric darnell,Chris Rock,0.14760147601476015,chris rock,['chris rock'],['chris rock'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teenage mutant ninja turtles,0.5178571428571429,0.6759259259259259,PG,steve barron,Judith Hoag,0.17343173431734318,judith hoag,['judith hoag'],['judith hoag'],"['Action', 'Adventure', 'Comedy']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
megamind,0.6071428571428572,0.861111111111111,PG,tom mcgrath,Will Ferrell,0.18081180811808117,will ferrell,['will ferrell'],['will ferrell'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cars ,0.41071428571428586,0.8703703703703703,G,john lasseter,Owen Wilson,0.22140221402214022,owen wilson,['owen wilson'],['owen wilson'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kung fu panda ,0.6071428571428572,0.8703703703703703,PG,jennifer yuh nelson,Jack Black,0.16236162361623618,jack black,['jack black'],['jack black'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the road to el dorado,0.5357142857142859,0.7685185185185185,PG,bibo bergeron,Kevin Kline,0.15867158671586717,kevin kline,['kevin kline'],['kevin kline'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monsters university,0.5892857142857144,0.8888888888888888,G,dan scanlon,Billy Crystal,0.21402214022140223,billy crystal,['billy crystal'],['billy crystal'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trolls,0.4464285714285716,0.9166666666666666,PG,mike mitchell,Anna Kendrick,0.1697416974169742,anna kendrick,['anna kendrick'],['anna kendrick'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diary of a wimpy kid,0.41071428571428586,0.861111111111111,PG,thor freudenthal,Zachary Gordon,0.1771217712177122,zachary gordon,['zachary gordon'],['zachary gordon'],"['Comedy', 'Drama', 'Family']",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
my girl,0.5357142857142859,0.6851851851851851,PG,howard zieff,Anna Chlumsky,0.2066420664206642,anna chlumsky,['anna chlumsky'],['anna chlumsky'],"['Comedy', 'Drama', 'Family']",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
sonic the hedgehog,0.4642857142857144,0.9537037037037037,PG,jeff fowler,Ben Schwartz,0.1955719557195572,ben schwartz,['ben schwartz'],['ben schwartz'],"['Action', 'Adventure', 'Comedy']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the bad guys,0.5178571428571429,0.9722222222222222,PG,pierre perifel,Sam Rockwell,0.19926199261992622,sam rockwell,['sam rockwell'],['sam rockwell'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fantastic mr. fox,0.7142857142857144,0.8518518518518519,PG,wes anderson,George Clooney,0.15129151291512916,george clooney,['george clooney'],['george clooney'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fantastic beasts and where to find them,0.5892857142857144,0.9166666666666666,PG-13,david yates,Eddie Redmayne,0.31734317343173435,eddie redmayne,['eddie redmayne'],['eddie redmayne'],"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
sonic the hedgehog ,0.4642857142857144,0.9722222222222222,PG,jeff fowler,James Marsden,0.2804428044280443,james marsden,['james marsden'],['james marsden'],"['Action', 'Adventure', 'Comedy']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
journey : the mysterious island,0.3214285714285715,0.8796296296296297,PG,brad peyton,Josh Hutcherson,0.1771217712177122,josh hutcherson,['josh hutcherson'],['josh hutcherson'],"['Action', 'Adventure', 'Comedy']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"honey, i shrunk the kids",0.4464285714285716,0.6666666666666666,PG,joe johnston,Rick Moranis,0.17343173431734318,rick moranis,['rick moranis'],['rick moranis'],"['Adventure', 'Comedy', 'Family']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
it's a wonderful life,0.8392857142857144,0.2685185185185185,PG,frank capra,James Stewart,0.30996309963099633,james stewart,['james stewart'],['james stewart'],"['Drama', 'Family', 'Fantasy']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
percy jackson & the olympians: the lightning thief,0.3571428571428573,0.861111111111111,PG,chris columbus,Logan Lerman,0.2656826568265683,logan lerman,['logan lerman'],['logan lerman'],"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
toy story ,0.7142857142857144,0.7592592592592593,G,john lasseter,Tom Hanks,0.1697416974169742,tom hanks,['tom hanks'],['tom hanks'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the karate kid,0.41071428571428586,0.861111111111111,PG,harald zwart,Jackie Chan,0.34686346863468637,jackie chan,['jackie chan'],['jackie chan'],"['Action', 'Drama', 'Family']",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
the flintstones,0.1964285714285715,0.7129629629629629,PG,brian levant,John Goodman,0.1660516605166052,john goodman,['john goodman'],['john goodman'],"['Comedy', 'Family', 'Fantasy']",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
sister act : back in the habit,0.3214285714285715,0.7037037037037037,PG,bill duke,Whoopi Goldberg,0.22509225092250923,whoopi goldberg,['whoopi goldberg'],['whoopi goldberg'],"['Comedy', 'Family', 'Music']",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
big hero ,0.6964285714285715,0.8981481481481481,PG,don hall,Ryan Potter,0.2066420664206642,ryan potter,['ryan potter'],['ryan potter'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotel transylvania,0.5535714285714287,0.8796296296296297,PG,genndy tartakovsky,Adam Sandler,0.1660516605166052,adam sandler,['adam sandler'],['adam sandler'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wreck-it ralph,0.6785714285714287,0.8796296296296297,PG,rich moore,John C. Reilly,0.20295202952029523,john c. reilly,['john c. reilly'],['john c. reilly'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turning red,0.5535714285714287,0.9722222222222222,PG,domee shi,Rosalie Chiang,0.19926199261992622,rosalie chiang,['rosalie chiang'],['rosalie chiang'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brave,0.5714285714285715,0.8796296296296297,PG,mark andrews,Kelly Macdonald,0.17343173431734318,kelly macdonald,['kelly macdonald'],['kelly macdonald'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beauty and the beast,0.7321428571428573,0.6851851851851851,G,gary trousdale,Paige O'Hara,0.14022140221402216,paige o'hara,"[""paige o'hara""]","[""paige o'hara""]","['Animation', 'Family', 'Fantasy']",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ice age,0.642857142857143,0.787037037037037,PG,chris wedge,Denis Leary,0.12915129151291513,denis leary,['denis leary'],['denis leary'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the secret life of pets,0.4642857142857144,0.9166666666666666,PG,chris renaud,Louis C.K.,0.14760147601476015,louis c.k.,['louis c.k.'],['louis c.k.'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aladdin,0.7321428571428573,0.6944444444444444,G,ron clements,Scott Weinger,0.16236162361623618,scott weinger,['scott weinger'],['scott weinger'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mary poppins,0.6964285714285715,0.4351851851851852,G,robert stevenson,Julie Andrews,0.34317343173431736,julie andrews,['julie andrews'],['julie andrews'],"['Comedy', 'Family', 'Fantasy']",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
bridge to terabithia,0.5892857142857144,0.8333333333333334,PG,gabor csupo,Josh Hutcherson,0.18450184501845018,josh hutcherson,['josh hutcherson'],['josh hutcherson'],"['Drama', 'Family', 'Fantasy']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
mulan,0.6785714285714287,0.75,G,tony bancroft,Ming-Na Wen,0.15129151291512916,ming-na wen,['ming-na wen'],['ming-na wen'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kung fu panda ,0.5714285714285715,0.9166666666666666,PG,alessandro carloni,Jack Black,0.18081180811808117,jack black,['jack black'],['jack black'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the jungle book,0.6250000000000002,0.9166666666666666,PG,jon favreau,Neel Sethi,0.22140221402214022,neel sethi,['neel sethi'],['neel sethi'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alice in wonderland,0.4464285714285716,0.861111111111111,PG,tim burton,Mia Wasikowska,0.22878228782287824,mia wasikowska,['mia wasikowska'],['mia wasikowska'],"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
fantastic beasts: the secrets of dumbledore,0.41071428571428586,0.9722222222222222,PG-13,david yates,Eddie Redmayne,0.3542435424354244,eddie redmayne,['eddie redmayne'],['eddie redmayne'],"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
holes,0.5535714285714287,0.7962962962962963,PG,andrew davis,"Shia La, Beouf",0.26199261992619927,"shia la, beouf","['shia la', 'beouf']","['shia la', 'beouf']","['Adventure', 'Comedy', 'Drama']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
little women,0.6071428571428572,0.7129629629629629,PG,gillian armstrong,Susan Sarandon,0.25461254612546125,susan sarandon,['susan sarandon'],['susan sarandon'],"['Drama', 'Family', 'Romance']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
the princess and the frog,0.5892857142857144,0.8518518518518519,G,ron clements,Anika Noni Rose,0.1881918819188192,anika noni rose,['anika noni rose'],['anika noni rose'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hook,0.5178571428571429,0.6851851851851851,PG,steven spielberg,Dustin Hoffman,0.3542435424354244,dustin hoffman,['dustin hoffman'],['dustin hoffman'],"['Adventure', 'Comedy', 'Family']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
how to train your dragon,0.75,0.861111111111111,PG,dean deblois,Jay Baruchel,0.1918819188191882,jay baruchel,['jay baruchel'],['jay baruchel'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toy story ,0.785714285714286,0.861111111111111,G,lee unkrich,Tom Hanks,0.21033210332103322,tom hanks,['tom hanks'],['tom hanks'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camp nowhere,0.3928571428571429,0.7129629629629629,PG,jonathan prince,Jonathan Jackson,0.18450184501845018,jonathan jackson,['jonathan jackson'],['jonathan jackson'],"['Adventure', 'Comedy', 'Family']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
a bug's life,0.5892857142857144,0.75,G,john lasseter,Kevin Spacey,0.18081180811808117,kevin spacey,['kevin spacey'],['kevin spacey'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leo,0.5535714285714287,0.9814814814814814,PG,robert marianetti,Adam Sandler,0.2066420664206642,adam sandler,['adam sandler'],['adam sandler'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lilo & stitch,0.6071428571428572,0.787037037037037,PG,dean deblois,Daveigh Chase,0.14391143911439114,daveigh chase,['daveigh chase'],['daveigh chase'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harry potter and the order of the phoenix,0.642857142857143,0.8333333333333334,PG-13,david yates,Daniel Radcliffe,0.33948339483394835,daniel radcliffe,['daniel radcliffe'],['daniel radcliffe'],"['Action', 'Adventure', 'Family']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
toy story ,0.6785714285714287,0.9444444444444444,G,josh cooley,Tom Hanks,0.19926199261992622,tom hanks,['tom hanks'],['tom hanks'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hercules,0.6071428571428572,0.7407407407407407,G,ron clements,Tate Donovan,0.17343173431734318,tate donovan,['tate donovan'],['tate donovan'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrek ,0.6071428571428572,0.8055555555555556,PG,andrew adamson,Mike Myers,0.17343173431734318,mike myers,['mike myers'],['mike myers'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
annie,0.4821428571428572,0.6018518518518519,PG,john huston,Aileen Quinn,0.2988929889298893,aileen quinn,['aileen quinn'],['aileen quinn'],"['Comedy', 'Drama', 'Family']",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
sing,0.5714285714285715,0.9166666666666666,PG,garth jennings,"Matthew Mc, Conaughey",0.22878228782287824,"matthew mc, conaughey","['matthew mc', 'conaughey']","['matthew mc', 'conaughey']","['Animation', 'Comedy', 'Family']",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
luca,0.6250000000000002,0.962962962962963,PG,enrico casarosa,Jacob Tremblay,0.18081180811808117,jacob tremblay,['jacob tremblay'],['jacob tremblay'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
who framed roger rabbit,0.6785714285714287,0.6574074074074074,PG,robert zemeckis,Bob Hoskins,0.21402214022140223,bob hoskins,['bob hoskins'],['bob hoskins'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
incredibles ,0.642857142857143,0.9351851851851851,PG,brad bird,Craig T. Nelson,0.2656826568265683,craig t. nelson,['craig t. nelson'],['craig t. nelson'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomorrowland,0.4464285714285716,0.9074074074074074,PG,brad bird,George Clooney,0.30996309963099633,george clooney,['george clooney'],['george clooney'],"['Action', 'Adventure', 'Family']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
thelma the unicorn,0.33928571428571436,0.9907407407407407,PG,jared hess,Brittany Howard,0.17343173431734318,brittany howard,['brittany howard'],['brittany howard'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matilda,0.5535714285714287,0.7314814814814815,PG,danny devito,"Danny De, Vito",0.2066420664206642,"danny de, vito","['danny de', 'vito']","['danny de', 'vito']","['Comedy', 'Family', 'Fantasy']",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
aladdin,0.5357142857142859,0.9444444444444444,PG,guy ritchie,Will Smith,0.3025830258302583,will smith,['will smith'],['will smith'],"['Adventure', 'Comedy', 'Family']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
field of dreams,0.642857142857143,0.6666666666666666,PG,phil alden robinson,Kevin Costner,0.22509225092250923,kevin costner,['kevin costner'],['kevin costner'],"['Drama', 'Family', 'Fantasy']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
angels in the outfield,0.41071428571428586,0.7129629629629629,PG,william dear,Danny Glover,0.2066420664206642,danny glover,['danny glover'],['danny glover'],"['Comedy', 'Drama', 'Family']",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
coraline,0.6785714285714287,0.8518518518518519,PG,henry selick,Dakota Fanning,0.19926199261992622,dakota fanning,['dakota fanning'],['dakota fanning'],"['Animation', 'Drama', 'Family']",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
e.t. the extra-terrestrial,0.7142857142857144,0.6018518518518519,PG,steven spielberg,Henry Thomas,0.25461254612546125,henry thomas,['henry thomas'],['henry thomas'],"['Adventure', 'Family', 'Sci-Fi']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
the neverending story,0.6071428571428572,0.6203703703703703,PG,wolfgang petersen,Noah Hathaway,0.2066420664206642,noah hathaway,['noah hathaway'],['noah hathaway'],"['Adventure', 'Drama', 'Family']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
the princess diaries,0.4464285714285716,0.7777777777777778,G,garry marshall,Julie Andrews,0.25461254612546125,julie andrews,['julie andrews'],['julie andrews'],"['Comedy', 'Family', 'Romance']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
puss in boots: the last wish,0.6964285714285715,0.9722222222222222,PG,joel crawford,Antonio Banderas,0.2066420664206642,antonio banderas,['antonio banderas'],['antonio banderas'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minions: the rise of gru,0.4642857142857144,0.9722222222222222,PG,kyle balda,Steve Carell,0.15129151291512916,steve carell,['steve carell'],['steve carell'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cinderella,0.5357142857142859,0.9074074074074074,PG,kenneth branagh,Lily James,0.21771217712177124,lily james,['lily james'],['lily james'],"['Adventure', 'Drama', 'Family']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
the lego movie,0.6785714285714287,0.8981481481481481,PG,phil lord,Chris Pratt,0.19926199261992622,chris pratt,['chris pratt'],['chris pratt'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
despicable me ,0.6071428571428572,0.8888888888888888,PG,pierre coffin,Steve Carell,0.1918819188191882,steve carell,['steve carell'],['steve carell'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soul,0.7321428571428573,0.9537037037037037,PG,pete docter,Jamie Foxx,0.19926199261992622,jamie foxx,['jamie foxx'],['jamie foxx'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scooby-doo,0.25000000000000006,0.787037037037037,PG,raja gosnell,Matthew Lillard,0.14760147601476015,matthew lillard,['matthew lillard'],['matthew lillard'],"['Adventure', 'Comedy', 'Family']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
home,0.4642857142857144,0.9074074074074074,PG,tim johnson,Jim Parsons,0.1771217712177122,jim parsons,['jim parsons'],['jim parsons'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minions,0.4464285714285716,0.9074074074074074,PG,kyle balda,Sandra Bullock,0.1660516605166052,sandra bullock,['sandra bullock'],['sandra bullock'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beauty and the beast,0.5714285714285715,0.9259259259259259,PG,bill condon,Emma Watson,0.3062730627306273,emma watson,['emma watson'],['emma watson'],"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
home alone,0.6785714285714287,0.6759259259259259,PG,chris columbus,Macaulay Culkin,0.21033210332103322,macaulay culkin,['macaulay culkin'],['macaulay culkin'],"['Comedy', 'Family', 'Family']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tangled,0.6785714285714287,0.861111111111111,PG,nathan greno,Mandy Moore,0.19926199261992622,mandy moore,['mandy moore'],['mandy moore'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robot dreams,0.6607142857142858,0.9814814814814814,Not Rated,pablo berger,Daniel Radcliffe,0.21033210332103322,daniel radcliffe,['daniel radcliffe'],['daniel radcliffe'],"['Animation', 'Drama', 'Family']",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
harry potter and the deathly hallows: part ,0.6785714285714287,0.861111111111111,PG-13,david yates,Daniel Radcliffe,0.36900369003690037,daniel radcliffe,['daniel radcliffe'],['daniel radcliffe'],"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"the chronicles of narnia: the lion, the witch and the wardrobe",0.5357142857142859,0.8148148148148148,PG,andrew adamson,Tilda Swinton,0.3579335793357934,tilda swinton,['tilda swinton'],['tilda swinton'],"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
popeye,0.267857142857143,0.5833333333333333,PG,robert altman,Robin Williams,0.25092250922509224,robin williams,['robin williams'],['robin williams'],"['Adventure', 'Comedy', 'Family']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
wall·e,0.8035714285714288,0.8425925925925926,G,andrew stanton,Ben Burtt,0.1918819188191882,ben burtt,['ben burtt'],['ben burtt'],"['Animation', 'Adventure', 'Family']",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
stardust,0.6607142857142858,0.8333333333333334,PG-13,matthew vaughn,Charlie Cox,0.2988929889298893,charlie cox,['charlie cox'],['charlie cox'],"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
spider-man: into the spider-verse,0.8035714285714288,0.9351851851851851,PG,bob persichetti,Shameik Moore,0.26199261992619927,shameik moore,['shameik moore'],['shameik moore'],"['Animation', 'Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lion king,0.5178571428571429,0.9444444444444444,PG,jon favreau,Donald Glover,0.2656826568265683,donald glover,['donald glover'],['donald glover'],"['Animation', 'Adventure', 'Drama']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
charlie and the chocolate factory,0.5000000000000001,0.8148148148148148,PG,tim burton,Johnny Depp,0.25461254612546125,johnny depp,['johnny depp'],['johnny depp'],"['Adventure', 'Comedy', 'Family']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
frozen,0.6250000000000002,0.8888888888888888,PG,chris buck,Kristen Bell,0.2066420664206642,kristen bell,['kristen bell'],['kristen bell'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the wizard of oz,0.75,0.20370370370370372,G,victor fleming,Judy Garland,0.2066420664206642,judy garland,['judy garland'],['judy garland'],"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
finding nemo,0.7678571428571429,0.7962962962962963,G,andrew stanton,Albert Brooks,0.19926199261992622,albert brooks,['albert brooks'],['albert brooks'],"['Animation', 'Adventure', 'Comedy']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
howl's moving castle,0.7678571428571429,0.8055555555555556,PG,hayao miyazaki,Chieko Baishô,0.2693726937269373,chieko baishô,['chieko baishô'],['chieko baishô'],"['Animation', 'Adventure', 'Family']",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
